protein_id	fasta_headers	gene_symbols_or_id	OE01923_Astroc_DIA_AA13_dil1n2_250ng	OE01925_Astroc_DIA_AA16_dil1n2_250ng	OE01919_Astroc_DIA_AA19_dil1n2_250ng	OE01881_Astroc_DIA_AA14_dil1n2_250ng	OE01908_Astroc_DIA_AA17_dil1n2_250ng	OE01888_Astroc_DIA_AA20_dil1n2_250ng
Q99653	>sp|Q99653|CHP1_HUMAN Calcineurin B homologous protein 1 OS=Homo sapiens OX=9606 GN=CHP1 PE=1 SV=3	CHP1	21.5332918568528	21.6007780528903	21.4405226854871	21.4307992351528	21.7042759614561	21.823523394755
Q8IZ52	>sp|Q8IZ52|CHSS2_HUMAN Chondroitin sulfate synthase 2 OS=Homo sapiens OX=9606 GN=CHPF PE=1 SV=2	CHPF	20.1970556015415	19.5346543474145	19.470657990837	20.000231870562	19.8818154491929	20.0769986705355
Q9P2E5	>sp|Q9P2E5|CHPF2_HUMAN Chondroitin sulfate glucuronyltransferase OS=Homo sapiens OX=9606 GN=CHPF2 PE=2 SV=2	CHPF2	19.7618307599734	19.1356710582597	19.4593554407296	18.4741533449782	19.6917888670227	19.1998104847836
Q8WUD6	>sp|Q8WUD6|CHPT1_HUMAN Cholinephosphotransferase 1 OS=Homo sapiens OX=9606 GN=CHPT1 PE=1 SV=1	CHPT1	19.8858177293612	20.5013943959523	21.4866833944329	19.203415041206	20.2670918824915	20.1642199389477
Q8NCH0	>sp|Q8NCH0|CHSTE_HUMAN Carbohydrate sulfotransferase 14 OS=Homo sapiens OX=9606 GN=CHST14 PE=1 SV=2	CHST14	19.6706741017387	18.8805657573121	19.1981466277148	19.6505262742306	19.4632784603881	19.6097809432792
Q7LGC8	>sp|Q7LGC8|CHST3_HUMAN Carbohydrate sulfotransferase 3 OS=Homo sapiens OX=9606 GN=CHST3 PE=1 SV=3	CHST3	21.089647596987	21.7874732239526	21.8453329015988	20.3534586660118	21.2235178465623	20.977668099178
Q9Y3Y2	>sp|Q9Y3Y2|CHTOP_HUMAN Chromatin target of PRMT1 protein OS=Homo sapiens OX=9606 GN=CHTOP PE=1 SV=2	CHTOP	22.4207339377791	22.9827094213514	22.9203349643172	22.1269527989361	22.8602835178582	21.9946129807955
Q8WUH1	>sp|Q8WUH1|CHUR_HUMAN Protein Churchill OS=Homo sapiens OX=9606 GN=CHURC1 PE=1 SV=3	CHURC1	20.4748237292165	20.8718251098239	20.5790905316427	20.6385495896499	20.5477101387935	21.0756789394932
O76071	>sp|O76071|CIAO1_HUMAN Probable cytosolic iron-sulfur protein assembly protein CIAO1 OS=Homo sapiens OX=9606 GN=CIAO1 PE=1 SV=1	CIAO1	20.5824540665799	20.0461817322338	21.5150845619464	21.2934570852032	20.892830139312	21.6785428909658
Q6FI81	>sp|Q6FI81|CPIN1_HUMAN Anamorsin OS=Homo sapiens OX=9606 GN=CIAPIN1 PE=1 SV=2	CIAPIN1	21.5497924092237	21.5290310853128	21.4158949849886	21.8684866776625	21.5505107800925	21.5167515534628
Q14011	>sp|Q14011|CIRBP_HUMAN Cold-inducible RNA-binding protein OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=1	CIRBP	23.3356469163939	23.1141139625771	23.2782014276556	23.4873867847167	23.3718806508856	22.4906166298984
Q9NZ45	>sp|Q9NZ45|CISD1_HUMAN CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CISD1 PE=1 SV=1	CISD1	21.7362744504383	21.2898894572718	21.3565464894786	22.0781568958609	21.6135950372876	21.8764649090876
Q8N5K1	>sp|Q8N5K1|CISD2_HUMAN CDGSH iron-sulfur domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CISD2 PE=1 SV=1	CISD2	22.4425128437753	22.2945125763913	21.7653398070275	22.687609408361	22.5451864525595	22.6190753374563
Q9ULV3	>sp|Q9ULV3|CIZ1_HUMAN Cip1-interacting zinc finger protein OS=Homo sapiens OX=9606 GN=CIZ1 PE=1 SV=2	CIZ1	17.7184162970822	18.9132189183001	18.1926015429822	17.1167032703742	18.8073391669669	17.4419220089883
Q07065	>sp|Q07065|CKAP4_HUMAN Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	CKAP4	26.0653355630603	25.1888505484343	25.2508730424637	26.3381927805181	25.5374260843767	26.0543183781967
Q14008	>sp|Q14008|CKAP5_HUMAN Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3	CKAP5	21.0849874972038	21.377066756279	21.4964947123907	21.2001607518687	21.1188406938995	21.2997210529491
P12277	>sp|P12277|KCRB_HUMAN Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1	CKB	21.329044089859	23.9218640960853	23.9863080440922	21.3600800119472	23.7769760489677	21.6145465802665
Q7Z460	>sp|Q7Z460|CLAP1_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=1	CLASP1	19.6062357876697	19.9226918487034	19.8866625473135	19.4620263415475	19.5718319804982	19.5883259683972
O75122	>sp|O75122|CLAP2_HUMAN CLIP-associating protein 2 OS=Homo sapiens OX=9606 GN=CLASP2 PE=1 SV=3	CLASP2	19.4733776296841	19.9461368421446	19.6739987345174	19.4412345418307	19.3908007806314	19.5543396058871
Q96S66	>sp|Q96S66|CLCC1_HUMAN Chloride channel CLIC-like protein 1 OS=Homo sapiens OX=9606 GN=CLCC1 PE=1 SV=1	CLCC1	20.6267088127058	21.5651191328396	21.4998548363127	20.1115405608128	21.7021149732545	19.9492850318087
P51790	>sp|P51790|CLCN3_HUMAN H(+)/Cl(-) exchange transporter 3 OS=Homo sapiens OX=9606 GN=CLCN3 PE=1 SV=2	CLCN3	20.3116213415787	20.4231362854899	20.9785422375104	19.7736826545026	20.1698470636055	20.454107378448
P51798	>sp|P51798|CLCN7_HUMAN H(+)/Cl(-) exchange transporter 7 OS=Homo sapiens OX=9606 GN=CLCN7 PE=1 SV=2	CLCN7	21.3019407351293	20.8209750230597	21.9508033231666	20.917425515415	20.9777002053057	21.7668885259869
O95471	>sp|O95471|CLD7_HUMAN Claudin-7 OS=Homo sapiens OX=9606 GN=CLDN7 PE=1 SV=4	CLDN7	23.4466793063932	24.2293893742405	24.3156573417641	23.6677800564229	24.2689290405004	23.6398582041759
O00299	>sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4	CLIC1	24.9561191136262	24.7949871570884	25.0985719927561	25.2636883320989	24.5671456664292	25.5212256271201
Q9Y696	>sp|Q9Y696|CLIC4_HUMAN Chloride intracellular channel protein 4 OS=Homo sapiens OX=9606 GN=CLIC4 PE=1 SV=4	CLIC4	23.4675577627751	23.492401162338	23.0997606760051	23.902045969724	23.3555763566034	23.5084315504715
Q9NZA1	>sp|Q9NZA1|CLIC5_HUMAN Chloride intracellular channel protein 5 OS=Homo sapiens OX=9606 GN=CLIC5 PE=1 SV=3	CLIC5	25.2911713401674	24.9453449477382	25.5044351199009	25.0194535027298	24.7607319054483	25.7753972213436
Q14677	>sp|Q14677|EPN4_HUMAN Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1	CLINT1	21.4226834713136	21.2686971718096	21.1264070797316	21.9217811904448	20.744404311961	21.6788334508852
P30622	>sp|P30622|CLIP1_HUMAN CAP-Gly domain-containing linker protein 1 OS=Homo sapiens OX=9606 GN=CLIP1 PE=1 SV=2	CLIP1	20.3473782045716	20.3516294128777	19.6977714861108	20.1851816255232	20.1985343887071	19.9764552648808
Q9UDT6	>sp|Q9UDT6|CLIP2_HUMAN CAP-Gly domain-containing linker protein 2 OS=Homo sapiens OX=9606 GN=CLIP2 PE=1 SV=1	CLIP2	20.4929099969746	20.5836284590698	20.7953623630828	20.8670851900513	20.4293475692564	21.1377765355074
Q13286	>sp|Q13286|CLN3_HUMAN Battenin OS=Homo sapiens OX=9606 GN=CLN3 PE=1 SV=1	CLN3	18.1465347202971	17.8077913532613	18.3384810567898	17.1034472569051	17.8458325468008	18.1156667001108
O75503	>sp|O75503|CLN5_HUMAN Bis(monoacylglycero)phosphate synthase CLN5 OS=Homo sapiens OX=9606 GN=CLN5 PE=1 SV=2	CLN5	21.558129395438	21.5233269830359	22.5213986539712	21.0863241814348	21.9772071921619	22.6426399254276
Q9NWW5	>sp|Q9NWW5|CLN6_HUMAN Ceroid-lipofuscinosis neuronal protein 6 OS=Homo sapiens OX=9606 GN=CLN6 PE=1 SV=1	CLN6	19.1154668066699	20.131604216083	22.1781757056959	22.1929552061899	22.1949353896977	20.8662850261407
P54105	>sp|P54105|ICLN_HUMAN Methylosome subunit pICln OS=Homo sapiens OX=9606 GN=CLNS1A PE=1 SV=1	CLNS1A	21.2172244499032	21.5189644394362	22.3143334951397	22.2616060055366	21.5368108209713	22.2279575221687
Q9H078	>sp|Q9H078|CLPB_HUMAN Mitochondrial disaggregase OS=Homo sapiens OX=9606 GN=CLPB PE=1 SV=1	CLPB	21.3455321057725	21.2221215126618	21.6333140495933	20.8882472536773	21.6248412700077	21.6182212653962
Q16740	>sp|Q16740|CLPP_HUMAN ATP-dependent Clp protease proteolytic subunit, mitochondrial OS=Homo sapiens OX=9606 GN=CLPP PE=1 SV=1	CLPP	20.0910457562314	19.8359578632688	20.18324001945	19.9428626297061	20.1556460634358	20.2136490109816
O96005	>sp|O96005|CLPT1_HUMAN Putative lipid scramblase CLPTM1 OS=Homo sapiens OX=9606 GN=CLPTM1 PE=1 SV=1	CLPTM1	22.4032871592959	22.482963896574	23.1112031786734	22.2397170515777	22.8172462095211	22.482830456711
Q96KA5	>sp|Q96KA5|CLP1L_HUMAN Lipid scramblase CLPTM1L OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1	CLPTM1L	21.1315861282251	21.0034511192852	21.0171284371619	21.6101397050302	21.4672097148251	21.8507788339523
O76031	>sp|O76031|CLPX_HUMAN ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2	CLPX	20.2947962365634	20.2872877476163	20.2849884348531	20.0925263073854	20.7228837222648	19.9688079220039
O94985	>sp|O94985|CSTN1_HUMAN Calsyntenin-1 OS=Homo sapiens OX=9606 GN=CLSTN1 PE=1 SV=1	CLSTN1	18.5840700867583	21.5122718186167	21.7432772261093	18.9772699663535	21.4832989537136	19.583412445025
P09496	>sp|P09496|CLCA_HUMAN Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA PE=1 SV=1	CLTA	24.5893502042152	24.2618370465541	24.5653553094194	24.8527148204535	24.3041969147903	24.914322177894
P09497	>sp|P09497|CLCB_HUMAN Clathrin light chain B OS=Homo sapiens OX=9606 GN=CLTB PE=1 SV=1	CLTB	22.0298960445279	22.2918380248091	22.2779465111487	22.1306980144468	22.0931528324589	22.3911490459631
Q00610	>sp|Q00610|CLH1_HUMAN Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5	CLTC	24.0333607497113	23.8208866712347	24.0129733363759	24.5711772691404	23.7517216528246	24.5740049273892
P10909	>sp|P10909|CLUS_HUMAN Clusterin OS=Homo sapiens OX=9606 GN=CLU PE=1 SV=1	CLU	23.1408281949148	24.7099920717774	27.1799005359183	22.5050023787315	24.9648162289171	24.9786046550528
O75153	>sp|O75153|CLU_HUMAN Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2	CLUH	20.707420220117	20.0778558659175	20.3341997668741	21.0077998305787	20.4427362209834	21.0061799129412
Q8NFW8	>sp|Q8NFW8|NEUA_HUMAN N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2	CMAS	23.2179979029472	22.2186006639874	22.1790377458645	22.7091058409619	21.5737391529356	23.1784788666619
Q96DG6	>sp|Q96DG6|CMBL_HUMAN Carboxymethylenebutenolidase homolog OS=Homo sapiens OX=9606 GN=CMBL PE=1 SV=1	CMBL	21.8188414176924	20.7352985512812	21.6369585637751	22.2570647655524	20.6934222529997	21.4074181122487
Q7Z7K0	>sp|Q7Z7K0|COXM1_HUMAN COX assembly mitochondrial protein homolog OS=Homo sapiens OX=9606 GN=CMC1 PE=1 SV=1	CMC1	21.2195130785261	21.2469238878358	21.0368307213877	20.7671451876918	21.2342096589832	20.1336475919113
P30085	>sp|P30085|KCY_HUMAN UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=3	CMPK1	22.3385666401031	22.0584714451897	22.4173964749658	22.6287119999284	21.9437325343658	22.6999839629336
Q96MX0	>sp|Q96MX0|CKLF3_HUMAN CKLF-like MARVEL transmembrane domain-containing protein 3 OS=Homo sapiens OX=9606 GN=CMTM3 PE=1 SV=1	CMTM3	22.2546534396923	22.4936416851369	22.3619400351943	22.3350377465239	22.2127187451525	22.7005583918907
Q8N1G2	>sp|Q8N1G2|CMTR1_HUMAN Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=CMTR1 PE=1 SV=1	CMTR1	21.0392219340016	21.2528195402034	20.8630943242769	20.8764207090364	20.8844177773417	21.3488496828148
P62633	>sp|P62633|CNBP_HUMAN CCHC-type zinc finger nucleic acid binding protein OS=Homo sapiens OX=9606 GN=CNBP PE=1 SV=1	CNBP	22.7934958519363	23.0396793056842	22.5228845134469	22.9901052040881	22.4253001576184	23.2121962700377
Q96KP4	>sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2	CNDP2	21.6484394887414	21.8315539401843	22.8583382821743	21.9657418134051	21.6776651027163	22.4320205768211
P51911	>sp|P51911|CNN1_HUMAN Calponin-1 OS=Homo sapiens OX=9606 GN=CNN1 PE=1 SV=2	CNN1	22.6493674110173	21.6516817949223	22.7171698664927	22.7567781967426	21.9679173526215	22.7157367775842
Q99439	>sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4	CNN2	23.366636638664	23.7903292055094	23.2013562061932	23.7827694004052	23.7029038232276	22.9778238593733
Q15417	>sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1	CNN3	24.4992633202006	25.1791037439605	25.4278450798986	24.3988974233698	25.5337866891594	24.5147550169477
A5YKK6	>sp|A5YKK6|CNOT1_HUMAN CCR4-NOT transcription complex subunit 1 OS=Homo sapiens OX=9606 GN=CNOT1 PE=1 SV=2	CNOT1	20.1064160928156	20.2095873933459	19.9021012897639	19.9500169371457	20.027026060863	19.9386809021482
Q9H9A5	>sp|Q9H9A5|CNO10_HUMAN CCR4-NOT transcription complex subunit 10 OS=Homo sapiens OX=9606 GN=CNOT10 PE=1 SV=1	CNOT10	18.2757692098799	18.2969564330614	17.8321547377833	17.929933449558	17.9407163381291	18.0323120190757
Q9NZN8	>sp|Q9NZN8|CNOT2_HUMAN CCR4-NOT transcription complex subunit 2 OS=Homo sapiens OX=9606 GN=CNOT2 PE=1 SV=1	CNOT2	20.0801483245744	20.168211238875	19.3970850930945	19.6617914213346	19.9656007203044	19.645639185333
Q92600	>sp|Q92600|CNOT9_HUMAN CCR4-NOT transcription complex subunit 9 OS=Homo sapiens OX=9606 GN=CNOT9 PE=1 SV=1	CNOT9	21.061600103599	21.344741577814	20.5963458540197	20.7678996998079	20.38142803524	21.3166417747174
P09543	>sp|P09543|CN37_HUMAN 2',3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens OX=9606 GN=CNP PE=1 SV=2	CNP	21.7250691687429	22.4167593085957	23.0358487821668	21.9624174670676	22.5246689868372	22.5716982158462
Q9Y2B0	>sp|Q9Y2B0|CNPY2_HUMAN Protein canopy homolog 2 OS=Homo sapiens OX=9606 GN=CNPY2 PE=1 SV=1	CNPY2	23.5494179167878	23.1352138176105	23.1223630974876	23.595766429427	23.3652966710354	23.4733763928754
Q9BT09	>sp|Q9BT09|CNPY3_HUMAN Protein canopy homolog 3 OS=Homo sapiens OX=9606 GN=CNPY3 PE=1 SV=1	CNPY3	19.7546865366115	19.7679280670217	20.9667109366597	19.4749127704638	19.9333593745897	19.0707729697885
Q8N129	>sp|Q8N129|CNPY4_HUMAN Protein canopy homolog 4 OS=Homo sapiens OX=9606 GN=CNPY4 PE=1 SV=1	CNPY4	22.5677572187347	22.2623490030713	22.8559222121632	22.6007451234375	22.4887816109625	22.9282780182991
P78357	>sp|P78357|CNTP1_HUMAN Contactin-associated protein 1 OS=Homo sapiens OX=9606 GN=CNTNAP1 PE=1 SV=1	CNTNAP1	21.4079950182268	20.3317537639465	21.2167234847338	21.0583521486783	20.4654055655264	21.0070725888406
Q96NU0;Q9BZ76	>sp|Q96NU0|CNT3B_HUMAN Contactin-associated protein-like 3B OS=Homo sapiens OX=9606 GN=CNTNAP3B PE=2 SV=3;>sp|Q9BZ76|CNTP3_HUMAN Contactin-associated protein-like 3 OS=Homo sapiens OX=9606 GN=CNTNAP3 PE=2 SV=3	CNTNAP3B;CNTNAP3	22.2067117237942	23.5098537608502	23.3505941658298	21.2699376537292	22.3583130854689	22.5859918436773
Q7Z7A1	>sp|Q7Z7A1|CNTRL_HUMAN Centriolin OS=Homo sapiens OX=9606 GN=CNTRL PE=1 SV=2	CNTRL	24.4543777238854	24.5710049114548	24.6047838957231	23.8946903989678	24.1931244661159	22.9576663540924
Q9Y2R0	>sp|Q9Y2R0|COA3_HUMAN Cytochrome c oxidase assembly factor 3 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=COA3 PE=1 SV=1	COA3	21.9257370033082	21.596207028464	21.9640257314208	21.4737683962712	21.6525465088381	21.5080642234713
Q5JTJ3	>sp|Q5JTJ3|COA6_HUMAN Cytochrome c oxidase assembly factor 6 homolog OS=Homo sapiens OX=9606 GN=COA6 PE=1 SV=1	COA6	21.4304506672238	21.4644395434198	21.6037520020626	21.0870512008047	21.636580489026	21.6604663169897
Q96BR5	>sp|Q96BR5|COA7_HUMAN Cytochrome c oxidase assembly factor 7 OS=Homo sapiens OX=9606 GN=COA7 PE=1 SV=2	COA7	20.5037853663839	20.6242770326902	20.4577758306514	20.6960012442404	20.1079561876398	20.833618883551
Q13057	>sp|Q13057|COASY_HUMAN Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4	COASY	18.659012208315	18.6545808251323	18.8586619449761	18.8099261578723	18.4948881675391	19.144712615485
Q96JB2	>sp|Q96JB2|COG3_HUMAN Conserved oligomeric Golgi complex subunit 3 OS=Homo sapiens OX=9606 GN=COG3 PE=1 SV=3	COG3	21.8663292682356	21.05718231462	20.608687005159	20.665251516029	20.5428167035344	20.0817840716008
Q9H9E3	>sp|Q9H9E3|COG4_HUMAN Conserved oligomeric Golgi complex subunit 4 OS=Homo sapiens OX=9606 GN=COG4 PE=1 SV=3	COG4	18.968123781295	18.2738727235914	17.9393986125232	19.1514121594037	17.7843336045343	17.3931652585042
Q9UP83	>sp|Q9UP83|COG5_HUMAN Conserved oligomeric Golgi complex subunit 5 OS=Homo sapiens OX=9606 GN=COG5 PE=1 SV=4	COG5	20.4246248073099	19.8372133378024	19.939776517094	20.1127243406552	19.4238675154707	20.0221201455318
Q9Y2V7	>sp|Q9Y2V7|COG6_HUMAN Conserved oligomeric Golgi complex subunit 6 OS=Homo sapiens OX=9606 GN=COG6 PE=1 SV=2	COG6	18.753953117622	18.0617693745435	17.6706342315026	19.3604612873122	17.7623528697567	19.5456547447022
Q96MW5	>sp|Q96MW5|COG8_HUMAN Conserved oligomeric Golgi complex subunit 8 OS=Homo sapiens OX=9606 GN=COG8 PE=1 SV=2	COG8	19.4691373543734	18.7789475818529	18.7607392341751	19.5038796482506	18.6976867051889	19.3234737002852
P38432	>sp|P38432|COIL_HUMAN Coilin OS=Homo sapiens OX=9606 GN=COIL PE=1 SV=1	COIL	20.1994585437417	20.2323906161486	18.5536412251379	16.9435953092508	20.3999439412951	17.2250474671134
P12107	>sp|P12107|COBA1_HUMAN Collagen alpha-1(XI) chain OS=Homo sapiens OX=9606 GN=COL11A1 PE=1 SV=4	COL11A1	19.6416520671149	19.2717786860449	20.1632280827132	20.3470723408899	19.5792464935491	20.1306550453614
Q99715	>sp|Q99715|COCA1_HUMAN Collagen alpha-1(XII) chain OS=Homo sapiens OX=9606 GN=COL12A1 PE=1 SV=2	COL12A1	23.1589048623719	21.9909746208311	20.8068327965079	23.4112690606065	22.2830783945854	22.6655972855468
P39060	>sp|P39060|COIA1_HUMAN Collagen alpha-1(XVIII) chain OS=Homo sapiens OX=9606 GN=COL18A1 PE=1 SV=5	COL18A1	24.2012601121775	24.5613402496168	24.7461504998933	21.8807892525197	24.7106044120692	22.4737085637114
P02452	>sp|P02452|CO1A1_HUMAN Collagen alpha-1(I) chain OS=Homo sapiens OX=9606 GN=COL1A1 PE=1 SV=6	COL1A1	26.189002383672	24.6233678227488	24.282420009702	25.9276199995075	25.4176344269268	25.5811392623561
P08123	>sp|P08123|CO1A2_HUMAN Collagen alpha-2(I) chain OS=Homo sapiens OX=9606 GN=COL1A2 PE=1 SV=7	COL1A2	23.6091973127208	19.9350849154156	20.7518261906166	23.6470402626887	20.4319238452102	22.7029809299469
Q8NFW1	>sp|Q8NFW1|COMA1_HUMAN Collagen alpha-1(XXII) chain OS=Homo sapiens OX=9606 GN=COL22A1 PE=2 SV=2	COL22A1	18.0187326402102	20.4064643970817	18.0235441649817	18.058787163723	21.0073262562459	18.2546661218437
Q2UY09	>sp|Q2UY09|COSA1_HUMAN Collagen alpha-1(XXVIII) chain OS=Homo sapiens OX=9606 GN=COL28A1 PE=2 SV=2	COL28A1	19.1473078764153	18.4502250413848	17.7263950633653	20.2831623329227	19.4597452342795	19.4474597130025
P02461	>sp|P02461|CO3A1_HUMAN Collagen alpha-1(III) chain OS=Homo sapiens OX=9606 GN=COL3A1 PE=1 SV=4	COL3A1	24.3167925235685	21.9193706753475	22.827757111049	23.4042801454907	21.5124089374362	23.1815863770495
P02462	>sp|P02462|CO4A1_HUMAN Collagen alpha-1(IV) chain OS=Homo sapiens OX=9606 GN=COL4A1 PE=1 SV=4	COL4A1	24.5656346121135	24.4686744216421	25.6424027466513	24.370264611819	24.6871106669281	24.4778203554859
P08572	>sp|P08572|CO4A2_HUMAN Collagen alpha-2(IV) chain OS=Homo sapiens OX=9606 GN=COL4A2 PE=1 SV=4	COL4A2	23.0822750468395	22.9956800172994	23.9121339851105	22.9390317556149	23.2101528052284	22.7390081607625
P29400	>sp|P29400|CO4A5_HUMAN Collagen alpha-5(IV) chain OS=Homo sapiens OX=9606 GN=COL4A5 PE=1 SV=2	COL4A5	20.396854700581	20.1536070803606	20.9668572731389	19.2519936295501	20.3253020156641	19.3313208322057
Q14031	>sp|Q14031|CO4A6_HUMAN Collagen alpha-6(IV) chain OS=Homo sapiens OX=9606 GN=COL4A6 PE=1 SV=3	COL4A6	20.8642271930141	21.7685089253328	21.1475940434318	22.3382028599705	22.7044689330009	21.8205242871605
P20908	>sp|P20908|CO5A1_HUMAN Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3	COL5A1	23.7473796781133	23.605272797265	22.5651881732382	23.4008761561666	24.0776354127916	23.0080303193757
P05997	>sp|P05997|CO5A2_HUMAN Collagen alpha-2(V) chain OS=Homo sapiens OX=9606 GN=COL5A2 PE=1 SV=3	COL5A2	22.2715757770208	22.139165729045	21.7564074420818	22.3507235619523	22.8197502296679	22.2342476536003
P12109	>sp|P12109|CO6A1_HUMAN Collagen alpha-1(VI) chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3	COL6A1	25.4679293846478	22.8096789632784	23.3835124755508	25.7962597563033	23.3102921326885	24.7214403246888
P12110	>sp|P12110|CO6A2_HUMAN Collagen alpha-2(VI) chain OS=Homo sapiens OX=9606 GN=COL6A2 PE=1 SV=4	COL6A2	25.5573295612616	22.7617063045873	22.7425654777147	26.0926356923369	23.1841995383551	24.6425747992145
P12111	>sp|P12111|CO6A3_HUMAN Collagen alpha-3(VI) chain OS=Homo sapiens OX=9606 GN=COL6A3 PE=1 SV=5	COL6A3	26.6811613143635	21.2280243222997	21.7238870120537	27.0084174985582	21.0477258932045	25.0617648656962
Q02388	>sp|Q02388|CO7A1_HUMAN Collagen alpha-1(VII) chain OS=Homo sapiens OX=9606 GN=COL7A1 PE=1 SV=2	COL7A1	17.824321321967	18.8302093949369	20.7174615902115	19.560170455702	20.3057485406373	20.0617370255764
P27658	>sp|P27658|CO8A1_HUMAN Collagen alpha-1(VIII) chain OS=Homo sapiens OX=9606 GN=COL8A1 PE=1 SV=2	COL8A1	20.5309147171923	21.3714734078723	22.191886698239	20.1041014121414	21.8602981746809	22.5469776428846
Q8NBJ5	>sp|Q8NBJ5|GT251_HUMAN Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1	COLGALT1	23.803691711539	22.7647667181447	22.9426868632955	23.9002931867336	23.19179736194	23.9629801230549
Q8N668	>sp|Q8N668|COMD1_HUMAN COMM domain-containing protein 1 OS=Homo sapiens OX=9606 GN=COMMD1 PE=1 SV=1	COMMD1	20.5156839971248	20.1759534668708	20.6096366978879	19.322393183186	19.7518851042468	21.1293218404253
Q9Y6G5	>sp|Q9Y6G5|COMDA_HUMAN COMM domain-containing protein 10 OS=Homo sapiens OX=9606 GN=COMMD10 PE=1 SV=1	COMMD10	19.5469558145331	18.6873738916448	19.3873756330381	19.1399515609396	19.2179157472511	19.6668429261573
Q9UBI1	>sp|Q9UBI1|COMD3_HUMAN COMM domain-containing protein 3 OS=Homo sapiens OX=9606 GN=COMMD3 PE=1 SV=1	COMMD3	18.2691475626183	18.2410913871198	18.6705527272054	18.5549649537154	18.0125055377782	18.4841374066567
Q9GZQ3	>sp|Q9GZQ3|COMD5_HUMAN COMM domain-containing protein 5 OS=Homo sapiens OX=9606 GN=COMMD5 PE=1 SV=1	COMMD5	20.9108909912789	20.7940138004382	20.9212850961249	20.9023875534605	20.5739647499658	20.7780502376031
P49747	>sp|P49747|COMP_HUMAN Cartilage oligomeric matrix protein OS=Homo sapiens OX=9606 GN=COMP PE=1 SV=2	COMP	16.9076666231265	18.6976170803807	18.9641722301076	15.519918695263	18.2011192982387	15.2364776630504
P53621	>sp|P53621|COPA_HUMAN Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2	COPA	23.0299731719621	22.4674763466043	22.4331776646084	23.6887446909525	22.2515655595088	23.2900314160034
P53618	>sp|P53618|COPB_HUMAN Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3	COPB1	23.1212448748361	22.5671950716931	22.4085454634504	23.804836515428	22.3639617584828	23.415986503141
P35606	>sp|P35606|COPB2_HUMAN Coatomer subunit beta' OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2	COPB2	22.7585904216387	22.1748572375155	22.1967627876081	23.28109027459	21.9815823316144	23.1746033183097
O14579	>sp|O14579|COPE_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3	COPE	22.9577192669962	21.936963311093	22.5389324447242	23.8693745999901	22.2637739863433	22.4782761138693
Q9Y678	>sp|Q9Y678|COPG1_HUMAN Coatomer subunit gamma-1 OS=Homo sapiens OX=9606 GN=COPG1 PE=1 SV=1	COPG1	23.2055698370358	22.4762949572765	22.2477141522411	23.6646166276504	22.276938545443	23.1620839830629
